protein,imputed,n,average_expression,proportional_expression,foldchange,log2_foldchange,p_value,adj_p_value,normalization,abundance_control_1,abundance_control_2,abundance_control_3,abundance_knockdown_1,abundance_knockdown_2,abundance_knockdown_3,description,biological_process,cellular_component,molecular_function,gene_id_entrez,gene_name,wiki_pathway,reactome_pathway,gene_id_ensemble
Q96I59,0,6,4002182.9166666665,1.549223398612421e-5,1.5722840049082212,0.6528618381213533,0.018740503220896577,0.6429522395902524,raw,3366280.375,2697515,3389111.375,4901681.75,4241259.6875,5417249.3125,"Probable asparagine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=NARS2 PE=1 SV=3",cell organization and biogenesis;cellular component movement;cellular homeostasis,cytosol;endosome;membrane,RNA binding;structural molecule activity,79731,NARS2,Ectoderm differentiation,Mitochondrial tRNA aminoacylation,ENSG00000137513
Q96L92,0,6,6153880.135416667,2.382133774631201e-5,1.5722329492280662,0.6528149897324595,0.0493327501030458,0.6429522395902524,raw,5786684.703125,4696757.5625,3813753.515625,8361074.25,5996108.9375,8268901.84375,Sorting nexin-27 OS=Homo sapiens OX=9606 GN=SNX27 PE=1 SV=2,conjugation;development;metabolic process,cytoplasm;cytoskeleton;cytosol;mitochondrion,structural molecule activity,81609,SNX27,NA,NA,ENSG00000143376
O75150,0,6,67912726.51171875,2.6288649760953365e-4,1.5720739625667606,0.6526690947708906,0.04344272042821485,0.6429522395902524,raw,44073695.21875,66562199.09375,51268648.4765625,83264172.25,69287108.6875,93020535.34375,E3 ubiquitin-protein ligase BRE1B OS=Homo sapiens OX=9606 GN=RNF40 PE=1 SV=5,cell growth;cell organization and biogenesis;cellular homeostasis;metabolic process,cytoskeleton;cytosol;membrane;nucleus,RNA binding;structural molecule activity,9810,RNF40,ATM signaling in development and disease,E3 ubiquitin ligases ubiquitinate target proteins,ENSG00000103549
Q01628,0,6,67136425.15104167,2.5988147695611165e-4,1.5715818665738526,0.6522174267175195,0.1699619612309946,0.668039680404208,raw,58933969.3125,40958823,51428918.75,113599132.875,57072950.84375,80824756.125,Interferon-induced transmembrane protein 3 OS=Homo sapiens OX=9606 GN=IFITM3 PE=1 SV=2,coagulation;development;metabolic process,cytoplasm;cytoskeleton;mitochondrion;nucleus,NA,10410,IFITM3,Host-pathogen interaction of human coronaviruses - MAPK signaling; Network map of SARS-CoV-2 signaling pathway,Interferon alpha/beta signaling,ENSG00000142089
P46109,0,6,14180259.979166666,5.4891020764311515e-5,1.5712751569028354,0.651935843101422,0.08872616350819286,0.6429522395902524,raw,12948454.21875,10554417.09375,10021898.25,16583893.375,13854852.9375,21118044,Crk-like protein OS=Homo sapiens OX=9606 GN=CRKL PE=1 SV=1,cell death;cell growth;cellular homeostasis;coagulation;defense response;development;metabolic process,cytoplasm;cytoskeleton;cytosol;membrane;nucleus,antioxidant activity;structural molecule activity,1399,CRKL,B cell receptor signaling pathway; IL-3 signaling pathway; Kit receptor signaling pathway; Focal adhesion; Hepatocyte growth factor receptor signaling; MAPK signaling pathway; Chemokine signaling pathway; EGF/EGFR signaling pathway; 22q11.2 copy number variation syndrome; IL-2 signaling pathway; Interferon type I signaling pathways; ErbB signaling pathway; T-cell receptor signaling pathway,Regulation of signaling by CBL; Downstream signal transduction; Erythropoietin activates RAS; Frs2-mediated activation; MET activates RAP1 and RAC1; MET receptor recycling,ENSG00000099942
Q70Z53,0,6,552402.41875,2.1383199378862223e-6,1.5711603249050623,0.6518304041482563,0.36676349785755863,0.8508768422838132,raw,387819.25,515196.40625,415297.875,NA,533465.0625,910233.5,Protein FRA10AC1 OS=Homo sapiens OX=9606 GN=FRA10AC1 PE=1 SV=3,cellular homeostasis,membrane,structural molecule activity,118924,FRA10AC1,NA,NA,ENSG00000148690
O00178,0,6,5346068.127604167,2.069434107913934e-5,1.570541743042483,0.6512622885359174,0.15112520348593733,0.6638855679885327,raw,4264258.15625,4624125.28125,3925980.234375,6697195.4375,4625991.34375,7938858.3125,GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=GTPBP1 PE=1 SV=3,cell organization and biogenesis;cellular homeostasis;development;metabolic process,cytosol;mitochondrion,RNA binding;structural molecule activity,9567,GTPBP1,NA,NA,ENSG00000100226
P00846,0,6,7827458.583333333,3.0299669559005373e-5,1.570365878369981,0.6511007307177747,0.22352376411792518,0.7125799511687476,raw,6311683,6074997,5830942.5,9539968,6110187,13096974,ATP synthase subunit a OS=Homo sapiens OX=9606 GN=MT-ATP6 PE=1 SV=1,cellular homeostasis;coagulation;conjugation;metabolic process,cytoskeleton;endosome,catalytic activity,4508,MT-ATP6,Electron transport chain: OXPHOS system in mitochondria; 7q11.23 copy number variation syndrome; Oxidative phosphorylation,Cristae formation; Formation of ATP by chemiosmotic coupling,ENSG00000198899
Q9BYG3,0,6,30850352.0859375,1.1942004726453775e-4,1.5698698917772003,0.6506449958901513,0.06659508003021627,0.6429522395902524,raw,22329448.625,26922949.953125,24688807.5625,38758215.65625,29900900.34375,42501790.375,MKI67 FHA domain-interacting nucleolar phosphoprotein OS=Homo sapiens OX=9606 GN=NIFK PE=1 SV=1,cell growth;cellular component movement;cellular homeostasis,membrane;nucleus,RNA binding,84365,NIFK,NA,NA,ENSG00000155438
Q92973,0,6,63363388.98828125,2.4527625768235674e-4,1.5694281875626748,0.6502390169305651,0.016071021506417232,0.6429522395902524,raw,53707837.34375,49268745.625,44830419.046875,80495919.375,67586818.71875,84290593.8203125,Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1 PE=1 SV=2,conjugation,cytosol;membrane;nucleus,structural molecule activity,3842,TNPO1,22q11.2 copy number variation syndrome,"Postmitotic nuclear pore complex (NPC) reformation; Intraflagellar transport; Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",ENSG00000083312
P42785,0,6,7995576.380208333,3.0950444473758255e-5,1.5691793913590673,0.6500102931791162,0.06460702232111168,0.6429522395902524,raw,7623334.0625,4780109,5462268.53125,11138015.71875,7500848.53125,11468882.4375,Lysosomal Pro-X carboxypeptidase OS=Homo sapiens OX=9606 GN=PRCP PE=1 SV=1,cell organization and biogenesis;cellular homeostasis;coagulation;defense response;metabolic process,cytoplasm;cytoskeleton;mitochondrion;nucleus,structural molecule activity,5547,PRCP,NA,Neutrophil degranulation; Intrinsic Pathway of Fibrin Clot Formation,ENSG00000137509
Q9Y2L1,0,6,34304000.819010414,1.3278893504221334e-4,1.5681285437124046,0.6490438258914655,0.05431950064683402,0.6429522395902524,raw,29377564.25,27045840.5546875,26029093.59375,42411354.5625,34347410.734375,46612741.21875,Exosome complex exonuclease RRP44 OS=Homo sapiens OX=9606 GN=DIS3 PE=1 SV=2,cellular component movement;cellular homeostasis,cytosol;membrane;mitochondrion;nucleus,DNA binding;RNA binding;structural molecule activity,22894,DIS3,NA,"Major pathway of rRNA processing in the nucleolus and cytosol; ATF4 activates genes in response to endoplasmic reticulum  stress; KSRP (KHSRP) binds and destabilizes mRNA; Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA; Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA; mRNA decay by 3' to 5' exoribonuclease",ENSG00000083520
Q8WUY1,0,6,601618.1822916666,2.328831501317786e-6,1.568118616890711,0.6490346930803726,0.8132681043886685,1,raw,1125434.34375,159460.625,383840.78125,601907.875,315322.9375,1023742.53125,Protein THEM6 OS=Homo sapiens OX=9606 GN=THEM6 PE=1 SV=2,NA,cell surface,NA,51337,THEM6,NA,NA,ENSG00000130193
P53365,0,6,2639565.9791666665,1.0217617390941689e-5,1.5679279475438608,0.6488592634648759,0.2466093945581283,0.7316541032247736,raw,2623005.65625,1584218.8125,1928931.21875,3831257.9375,1757298.375,4112683.875,Arfaptin-2 OS=Homo sapiens OX=9606 GN=ARFIP2 PE=1 SV=1,cell growth;cellular homeostasis;conjugation;development;metabolic process,cytoplasm;cytoskeleton;cytosol;extracellular;nucleus,structural molecule activity,23647,ARFIP2,NA,Retrograde transport at the Trans-Golgi-Network,ENSG00000132254
Q9NRG9,0,6,6650564.518229167,2.574397617539054e-5,1.5678770593305473,0.6488124390144827,0.06347250777919997,0.6429522395902524,raw,5322681.28125,5656209.59375,4908330.296875,9142529.84375,6528326.21875,8345309.875,Aladin OS=Homo sapiens OX=9606 GN=AAAS PE=1 SV=1,cell differentiation;cell growth;conjugation;metabolic process,cytoskeleton;cytosol;endoplasmic reticulum;membrane,NA,8086,AAAS,NA,RHOA GTPase cycle; tRNA processing in the nucleus; HCMV Late Events; HCMV Early Events; ISG15 antiviral mechanism; Transport of the SLBP independent Mature mRNA; Transport of the SLBP Dependant Mature mRNA; Transport of Mature mRNA Derived from an Intronless Transcript; Transport of Mature mRNA derived from an Intron-Containing Transcript; Rev-mediated nuclear export of HIV RNA; Transport of Ribonucleoproteins into the Host Nucleus; NS1 Mediated Effects on Host Pathways; Viral Messenger RNA Synthesis; NEP/NS2 Interacts with the Cellular Export Machinery; Regulation of Glucokinase by Glucokinase Regulatory Protein; Nuclear import of Rev protein; Vpr-mediated nuclear import of PICs; snRNP Assembly; SUMOylation of DNA damage response and repair proteins; SUMOylation of ubiquitinylation proteins; Nuclear Pore Complex (NPC) Disassembly; Regulation of HSF1-mediated heat shock response; SUMOylation of SUMOylation proteins; SUMOylation of chromatin organization proteins; SUMOylation of RNA binding proteins; SUMOylation of DNA replication proteins; Transcriptional regulation by small RNAs; Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC); SARS-CoV-2 activates/modulates innate and adaptive immune responses,ENSG00000094914
O75044,0,6,2082083.2135416667,8.05963170459844e-6,1.5675529877578362,0.6485142110550088,0.013177987214784723,0.6429522395902524,raw,1719539.75,1789949.859375,1439357.78125,2458873.84375,2278936.796875,2805841.25,SLIT-ROBO Rho GTPase-activating protein 2 OS=Homo sapiens OX=9606 GN=SRGAP2 PE=1 SV=3,cell communication;cell growth;defense response;development;metabolic process,cytoplasm;cytoskeleton;cytosol;membrane;nucleus,DNA binding;structural molecule activity,23380,SRGAP2,NA,CDC42 GTPase cycle; RAC1 GTPase cycle; RHOQ GTPase cycle; RHO GTPases Activate Formins; RAC3 GTPase cycle; RHOF GTPase cycle; RHOU GTPase cycle; Inactivation of CDC42 and RAC1,ENSG00000266028
Q9NW13,0,6,18769854.143229168,7.265709197382701e-5,1.5673972777736624,0.6483708964865839,0.16965069082847037,0.668039680404208,raw,14097545,15500519.296875,15990167.75,27067545.6875,15667875.375,24295471.75,RNA-binding protein 28 OS=Homo sapiens OX=9606 GN=RBM28 PE=1 SV=3,cellular component movement;cellular homeostasis,membrane,NA,55131,RBM28,NA,Major pathway of rRNA processing in the nucleolus and cytosol,ENSG00000106344
P55209,0,6,85755654.15625,3.3195550715315345e-4,1.5659250929035886,0.6470152019768243,0.09834449040573572,0.6429522395902524,raw,77596958.8125,68199781.25,56688269.5625,113248509.3125,77289381.0625,121511024.9375,Nucleosome assembly protein 1-like 1 OS=Homo sapiens OX=9606 GN=NAP1L1 PE=1 SV=1,cell growth;cell proliferation;cellular homeostasis;defense response;metabolic process,membrane;nucleus,structural molecule activity,4673,NAP1L1,VEGFA-VEGFR2 signaling pathway; Overlap between signal transduction pathways contributing to LMNA laminopathies,NA,ENSG00000187109
Q9NXA8,0,6,1614100.4921875,6.248095857376252e-6,1.5657630497298338,0.6468659030219175,0.548268874737738,1,raw,359938,2012384.8125,1648021.390625,3150917.78125,906080.1875,1607260.78125,"NAD-dependent protein deacylase sirtuin-5, mitochondrial OS=Homo sapiens OX=9606 GN=SIRT5 PE=1 SV=2",cell growth;cell organization and biogenesis;cellular homeostasis;metabolic process,cytosol;endosome;membrane,structural molecule activity,23408,SIRT5,NAD+ metabolism; NAD+ biosynthetic pathways; NAD metabolism in oncogene-induced senescence and mitochondrial dysfunction-associated senescence,Transcriptional activation of mitochondrial biogenesis,ENSG00000124523
Q9UNM6,0,6,111919992.16666667,4.332362469367866e-4,1.5657146291419797,0.6468212875725078,0.06221711442391901,0.6429522395902524,raw,93288628.5,92751329,68966482.375,144794194.75,107981830.375,163737488,26S proteasome non-ATPase regulatory subunit 13 OS=Homo sapiens OX=9606 GN=PSMD13 PE=1 SV=2,cell differentiation;cell growth;cell organization and biogenesis;cellular homeostasis,cell surface;cytosol;membrane;nucleus,structural molecule activity,5719,PSMD13,Proteasome degradation; Alzheimer's disease and miRNA effects; Parkin-ubiquitin proteasomal system pathway; Ciliary landscape; Alzheimer's disease,Downstream TCR signaling; RUNX1 regulates transcription of genes involved in differentiation of HSCs; Neddylation; Neutrophil degranulation; FCERI mediated NF-kB activation; Antigen processing: Ubiquitination & Proteasome degradation; Activation of NF-kappaB in B cells; Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha; ER-Phagosome pathway; Cross-presentation of soluble exogenous antigens (endosomes); SCF-beta-TrCP mediated degradation of Emi1; APC/C:Cdc20 mediated degradation of Securin; APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1; Cdc20:Phospho-APC/C mediated degradation of Cyclin A; Vpu mediated degradation of CD4; Vif-mediated degradation of APOBEC3G; Degradation of beta-catenin by the destruction complex; Regulation of activated PAK-2p34 by proteasome mediated degradation; Separation of Sister Chromatids; Autodegradation of the E3 ubiquitin ligase COP1; Regulation of ornithine decarboxylase (ODC); ABC-family proteins mediated transport; AUF1 (hnRNP D0) binds and destabilizes mRNA; Asymmetric localization of PCP proteins; Degradation of AXIN; Degradation of DVL; Hedgehog ligand biogenesis; Hh mutants are degraded by ERAD; Dectin-1 mediated noncanonical NF-kB signaling; Degradation of GLI1 by the proteasome; Degradation of GLI2 by the proteasome; GLI3 is processed to GLI3R by the proteasome; Hedgehog 'on' state; Regulation of RAS by GAPs; NIK-->noncanonical NF-kB signaling; Defective CFTR causes cystic fibrosis; MAPK6/MAPK4 signaling; UCH proteinases; Ub-specific processing proteases; Orc1 removal from chromatin; CDK-mediated phosphorylation and removal of Cdc6; G2/M Checkpoints; Ubiquitin Mediated Degradation of Phosphorylated Cdc25A; Ubiquitin-dependent degradation of Cyclin D; The role of GTSE1 in G2/M progression after G2 checkpoint; FBXL7 down-regulates AURKA during mitotic entry and in early mitosis; Regulation of RUNX2 expression and activity; Regulation of PTEN stability and activity; Regulation of expression of SLITs and ROBOs; Interleukin-1 signaling; KEAP1-NFE2L2 pathway; Autodegradation of Cdh1 by Cdh1:APC/C; SCF(Skp2)-mediated degradation of p27/p21; Assembly of the pre-replicative complex; Regulation of RUNX3 expression and activity; Negative regulation of NOTCH4 signaling; GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2,ENSG00000185627
Q96CW5,0,6,698086.5052083334,2.702255170848297e-6,1.5656270504920906,0.6467405877978794,0.4512491570664239,0.9333224283505189,raw,568077.8125,825650,341429.09375,1299594.9375,534550.625,619216.5625,Gamma-tubulin complex component 3 OS=Homo sapiens OX=9606 GN=TUBGCP3 PE=1 SV=2,cell differentiation;cell growth;metabolic process,cytosol;endoplasmic reticulum;nucleus,motor activity;structural molecule activity,10426,TUBGCP3,15q11.2 copy number variation syndrome,Recruitment of NuMA to mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes,ENSG00000126216
Q9NPJ3,0,6,16005861.486979166,6.195782563389215e-5,1.5645776560189735,0.6457732668709945,0.1881129998188179,0.6796724904026823,raw,11460909.75,11977178,11280549.90625,29199963.25,14185084.703125,17931483.3125,Acyl-coenzyme A thioesterase 13 OS=Homo sapiens OX=9606 GN=ACOT13 PE=1 SV=1,cell growth;cellular homeostasis;metabolic process,cytosol;endoplasmic reticulum;endosome,structural molecule activity,55856,ACOT13,NA,Mitochondrial Fatty Acid Beta-Oxidation,ENSG00000112304
Q8TF01,0,6,1612567.9427083333,6.242163441087209e-6,1.5645265448359558,0.6457261365451586,0.03294884439689959,0.6429522395902524,raw,1118729.875,1415536.625,1080444.59375,2214644.625,1631564.28125,2214487.65625,Arginine/serine-rich protein PNISR OS=Homo sapiens OX=9606 GN=PNISR PE=1 SV=2,NA,cytoplasm;cytoskeleton;cytosol;membrane;nucleus,NA,25957,PNISR,NA,NA,ENSG00000132424
Q7Z7F7,0,6,5580401.395833333,2.160143250842441e-5,1.5645058588746967,0.6457070612976864,0.10697557451582486,0.6429522395902524,raw,5084807.5,4056673.25,4076149.6875,7955211.125,4994060.9375,7315505.875,"39S ribosomal protein L55, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL55 PE=1 SV=1",cell organization and biogenesis;cellular homeostasis,cytoskeleton;endosome;Golgi,structural molecule activity,128308,MRPL55,NA,Mitochondrial translation initiation; Mitochondrial translation elongation; Mitochondrial translation termination,ENSG00000162910
O60299,0.3333333333333333,6,825766.7875,3.196498649935547e-6,1.5644599186315147,0.645664697292623,0.1393311652860683,0.6572502130392559,raw,540834,NA,555458.6875,1395679.625,857400.375,779461.25,Leucine zipper putative tumor suppressor 3 OS=Homo sapiens OX=9606 GN=LZTS3 PE=2 SV=1,metabolic process,endoplasmic reticulum;nucleus,NA,9762,LZTS3,NA,NA,ENSG00000088899
Q8WYH8,0.16666666666666666,6,1434891.7916666667,5.554388653426072e-6,1.5644349708977892,0.6456416911048163,0.06490306744649571,0.6429522395902524,raw,1017639.25,1421937.5,965906,1595993.375,1511097.125,2096777.5,Inhibitor of growth protein 5 OS=Homo sapiens OX=9606 GN=ING5 PE=1 SV=1,cell differentiation;cell growth;cell organization and biogenesis;cell proliferation;cellular homeostasis;development;metabolic process,membrane;nucleus,structural molecule activity,84289,ING5,2q37 copy number variation syndrome,HATs acetylate histones; Regulation of TP53 Activity through Acetylation,ENSG00000168395
